timestamp,open,high,low,close,volume
1764147600,2913.03,2917.54,2908.31,2916.36,3060.6961
1764148500,2916.35,2916.49,2910.0,2911.43,2267.5246
1764149400,2911.43,2914.37,2903.01,2909.25,3148.2813
1764150300,2909.25,2909.75,2902.12,2907.21,3101.326
1764151200,2907.21,2917.88,2907.21,2912.85,2502.5219
1764152100,2912.84,2916.92,2905.84,2915.15,3569.1352
1764153000,2915.15,2915.41,2905.71,2912.52,2086.3712
1764153900,2912.51,2915.71,2910.17,2914.22,1529.0046
1764154800,2914.22,2917.99,2909.47,2916.2,2785.8515
1764155700,2916.2,2917.14,2910.15,2910.79,1330.6816
1764156600,2910.79,2915.48,2907.5,2914.62,1559.6445
1764157500,2914.61,2916.0,2910.01,2914.0,1018.9077
1764158400,2913.99,2917.99,2890.59,2892.73,8446.9376
1764159300,2892.74,2902.45,2888.69,2900.89,2457.4192
1764160200,2900.88,2904.5,2897.51,2901.13,1361.579
1764161100,2901.13,2904.0,2900.07,2901.6,1105.4257
1764162000,2901.6,2907.31,2899.72,2903.24,1691.3148
1764162900,2903.23,2916.28,2902.59,2913.9,2534.7852
1764163800,2913.89,2931.62,2908.04,2923.93,5891.6025
1764164700,2923.92,2936.65,2922.51,2934.25,3571.9393
1764165600,2934.26,2937.69,2920.73,2933.81,6509.2364
1764166500,2933.81,2939.2,2926.25,2934.67,3412.4409
1764167400,2934.67,2947.4,2922.59,2932.86,5699.788
1764168300,2932.87,2947.32,2905.17,2910.8,8197.8797
1764169200,2910.79,2933.8,2907.54,2927.56,5995.4286
1764170100,2927.56,2939.55,2919.51,2936.29,3560.8145
1764171000,2936.29,2938.73,2921.0,2921.22,3827.2763
1764171900,2921.23,2928.31,2909.59,2927.41,5345.8312
1764172800,2927.4,2946.1,2926.37,2944.52,6502.5977
1764173700,2944.52,2957.51,2943.49,2944.3,5890.9673
1764174600,2944.3,2959.5,2941.96,2949.0,8380.3064
1764175500,2949.01,2951.13,2935.3,2946.25,9935.7362
1764176400,2946.25,2953.69,2940.82,2944.32,2768.2767
1764177300,2944.31,2979.7,2939.23,2975.85,8537.2129
1764178200,2975.84,3015.48,2971.9,3014.2,18534.7741
1764179100,3014.19,3034.87,3011.14,3026.89,12360.9623
1764180000,3026.88,3042.93,3023.31,3038.65,9862.8036
1764180900,3038.65,3045.0,3031.18,3038.33,6571.3956
1764181800,3038.32,3039.99,3013.93,3016.97,6724.8381
1764182700,3016.96,3035.06,3015.27,3034.22,3850.643
1764183600,3034.22,3036.13,3018.52,3020.32,3607.0392
1764184500,3020.32,3029.99,3017.79,3026.26,2812.0762
1764185400,3026.26,3038.0,3026.26,3033.28,2897.937
1764186300,3033.28,3038.41,3029.69,3032.28,3226.6761
1764187200,3032.28,3032.28,3009.45,3023.66,3733.6216
1764188100,3023.67,3025.36,3015.15,3021.51,2240.6602
1764189000,3021.51,3024.89,3010.88,3011.39,2244.4607
1764189900,3011.38,3028.19,3008.53,3024.86,2974.329
1764190800,3024.85,3027.44,3017.59,3017.6,2089.7661
1764191700,3017.59,3032.28,3015.9,3031.53,2436.4394
1764192600,3031.52,3035.91,3025.0,3025.97,2357.9121
1764193500,3025.97,3033.03,3020.51,3021.7,1743.5909
1764194400,3021.7,3033.6,3018.59,3025.14,2344.7973
1764195300,3025.13,3030.87,3018.81,3023.37,1638.0792
1764196200,3023.38,3033.52,3020.0,3021.99,2455.5752
1764197100,3021.98,3030.0,3021.21,3027.88,1732.2303
1764198000,3027.87,3033.47,3024.97,3027.41,3508.7096
1764198900,3027.41,3027.7,3018.07,3018.58,2849.979
1764199800,3018.59,3023.18,3017.26,3021.1,1749.6485
